Category_actor,Film_actor,Nominee_actor,Winner_actor,Year_actor,Rating_IMDB_actor,Release_date_actor,Rating_rtaudience_actor,Rating_rtcritic_actor,Oscarstat_totalnoms_actor,Release_Q1_actor,Release_Q2_actor,Release_Q3_actor,Release_Q4_actor,Nom_BAFTA_actor,Win_BAFTA_actor,Nom_GoldenGlobe_comedy-leadacting_actor,Win_GoldenGlobe_comedy-leadacting_actor,Nom_GoldenGlobe_drama-leadacting_actor,Win_GoldenGlobe_drama-leadacting_actor,Nom_GoldenGlobe_supportingacting_actor,Win_GoldenGlobe_supportingacting_actor,Oscarstat_previousnominations_acting_actor,Oscarstat_previouswins_acting_actor,Oscarstat_previousnominee_acting_actor,Oscarstat_previouswinner_acting_actor,Nom_Oscar_bestfilm_actor,Birthyear_actor,Age_actor,Age_[0-25]_actor,Age_[25-35]_actor,Age_[35-45]_actor,Age_[45-55]_actor,Age_[55-65]_actor,Age_[65-75] _actor,Age_[75+] _actor,Genre_action_actor,Genre_adventure_actor,Genre_biography_actor,Genre_crime_actor,Genre_comedy_actor,Genre_drama_actor,Genre_horror_actor,Genre_fantasy_actor,Genre_sci-fi_actor,Genre_mystery_actor,Genre_music_actor,Genre_romance_actor,Genre_history_actor,Genre_thriller_actor,Genre_war_actor,Genre_sport_actor,Genre_family_actor,Genre_filmnoir_actor,Genre_western_actor,MPAA_rating_actor,MPAA_G_actor,MPAA_PG_actor,MPAA_PG-13_actor,MPAA_R_actor,MPAA_NC-17_actor,Nowin_Criticschoice_actor,Win_Criticschoice_actor,Nonom_Criticschoice_actor,Nom_Criticschoice_actor,Nowin_SAG_acting_actor,Win_SAG_acting_actor,Nonom_SAG_acting_actor,Nom_SAG_acting_actor,Nowin_SAG_bestcast_actor,Win_SAG_bestcast_actor,Nonom_SAG_bestcast_actor,Nom_SAG_bestcast_actor,Female_actor,Category_director,Film_director,Nominee_director,Winner_director,Year_director,Rating_IMDB_director,Release_date_director,Rating_rtaudience_director,Rating_rtcritic_director,Oscarstat_totalnoms_director,Win_GoldenGlobe_bestdirector_director,Win_BAFTA_director,Win_DGA_director,Nom_GoldenGlobe_bestdirector_director,Nom_BAFTA_director,Nom_DGA_director,Oscarstat_previouswins_bestdirector_director,Oscarstat_previousnominations_bestdirector_director,Nom_Oscar_bestfilm_director,Release_Q1_director,Release_Q2_director,Release_Q3_director,Release_Q4_director,Genre_biography_director,Genre_crime_director,Genre_comedy_director,Genre_drama_director,Genre_horror_director,Genre_fantasy_director,Genre_sci-fi_director,Genre_mystery_director,Genre_music_director,Genre_romance_director,Genre_history_director,Genre_war_director,Genre_filmnoir_director,Genre_western_director,Genre_thriller_director,Genre_sport_director,Genre_family_director,Genre_action_director,Genre_adventure_director,MPAA_rating_director,MPAA_G_director,MPAA_PG_director,MPAA_PG-13_director,MPAA_R_director,MPAA_NC-17_director,Nowin_Criticschoice_director,Win_Criticschoice_director,Nonom_Criticschoice_director,Nom_Criticschoice_director,Category_film,Film_film,Nominee_film,Winner_film,Year_film,Rating_IMDB_film,Release_date_film,Rating_rtaudience_film,Rating_rtcritic_film,Oscarstat_totalnoms_film,Release_Q1_film,Release_Q2_film,Release_Q3_film,Release_Q4_film,Nom_Oscar_bestdirector_film,Nom_DGA_film,Nom_BAFTA_film,Win_DGA_film,Win_BAFTA_film,Nom_GoldenGlobe_bestcomedy_film,Nom_GoldenGlobe_bestdrama_film,Win_GoldenGlobe_bestcomedy_film,Win_GoldenGlobe_bestdrama_film,Genre_action_film,Genre_biography_film,Genre_crime_film,Genre_comedy_film,Genre_drama_film,Genre_horror_film,Genre_fantasy_film,Genre_sci-fi_film,Genre_mystery_film,Genre_music_film,Genre_romance_film,Genre_history_film,Genre_war_film,Genre_filmnoir_film,Genre_thriller_film,Genre_adventure_film,Genre_family_film,Genre_sport_film,Genre_western_film,MPAA_rating_film,MPAA_G_film,MPAA_PG_film,MPAA_PG-13_film,MPAA_R_film,MPAA_NC-17_film,Nowin_Criticschoice_film,Win_Criticschoice_film,Nonom_Criticschoice_film,Nom_Criticschoice_film,Nowin_SAG_bestcast_film,Win_SAG_bestcast_film,Nonom_SAG_bestcast_film,Nom_SAG_bestcast_film,Nowin_PGA_film,Win_PGA_film,Nonom_PGA_film,Nom_PGA_film
Supporting Actor,No Country for Old Men,Javier Bardem,1,2008,8.1,2007-11-21,86.0,93.0,8,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1969.0,39.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Director,No Country for Old Men,Joel Coen,1,2008,8.1,2007-11-21,86,93,8,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,Picture,No Country for Old Men,No Country for Old Men,1,2008,8.1,2007-11-21,86,93,8,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
Actor,Milk,Sean Penn,1,2009,7.6,2009-01-30,89.0,94.0,8,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,4,1,1,1,1,1960.0,49.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,Director,Milk,Gus Van Sant,0,2009,7.6,2009-01-30,89,94,8,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Milk,Milk,0,2009,7.6,2009-01-30,89,94,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actor,Milk,Josh Brolin,0,2009,7.6,2009-01-30,89.0,94.0,8,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1968.0,41.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,Director,Milk,Gus Van Sant,0,2009,7.6,2009-01-30,89,94,8,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Milk,Milk,0,2009,7.6,2009-01-30,89,94,8,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Actor,Frost/Nixon,Frank Langella,0,2009,7.7,2009-01-23,88.0,92.0,5,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1938.0,71.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,Director,Frost/Nixon,Ron Howard,0,2009,7.7,2009-01-23,88,92,5,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Frost/Nixon,Frost/Nixon,0,2009,7.7,2009-01-23,88,92,5,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Actor,The Curious Case of Benjamin Button,Brad Pitt,0,2009,7.8,2008-12-25,80.0,72.0,13,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,1,0,1,0,1,1963.0,46.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,Director,The Curious Case of Benjamin Button,David Fincher,0,2009,7.8,2008-12-25,80,72,13,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,Picture,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0,2009,7.8,2008-12-25,80,72,13,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actress,The Curious Case of Benjamin Button,Taraji P. Henson,0,2009,7.8,2008-12-25,80.0,72.0,13,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1970.0,39.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,Director,The Curious Case of Benjamin Button,David Fincher,0,2009,7.8,2008-12-25,80,72,13,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,Picture,The Curious Case of Benjamin Button,The Curious Case of Benjamin Button,0,2009,7.8,2008-12-25,80,72,13,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1
Actress,The Reader,Kate Winslet,1,2009,7.6,2009-01-30,79.0,61.0,5,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1,1,5,0,1,0,1,1975.0,34.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,Director,The Reader,Stephen Daldry,0,2009,7.6,2009-01-30,79,61,5,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,1,0,Picture,The Reader,The Reader,0,2009,7.6,2009-01-30,79,61,5,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0
Actor,Up in the Air,George Clooney,0,2010,7.4,2009-12-23,79.0,91.0,6,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,2,1,1,1,1,1961.0,49.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,Director,Up in the Air,Jason Reitman,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Up in the Air,Up in the Air,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Supporting Actress,Up in the Air,Vera Farmiga,0,2010,7.4,2009-12-23,79.0,91.0,6,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1973.0,37.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,Director,Up in the Air,Jason Reitman,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Up in the Air,Up in the Air,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Supporting Actress,Up in the Air,Anna Kendrick,0,2010,7.4,2009-12-23,79.0,91.0,6,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1985.0,25.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,Director,Up in the Air,Jason Reitman,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Up in the Air,Up in the Air,0,2010,7.4,2009-12-23,79,91,6,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
Actor,The Hurt Locker,Jeremy Renner,0,2010,7.6,2009-07-31,84.0,98.0,9,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1971.0,39.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,Director,The Hurt Locker,Kathryn Bigelow,1,2010,7.6,2009-07-31,84,98,9,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,Picture,The Hurt Locker,The Hurt Locker,1,2010,7.6,2009-07-31,84,98,9,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
Actress,Precious,Gabourey Sidibe,0,2010,7.3,2009-11-20,81.0,91.0,0,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1983.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,Director,Precious,Lee Daniels,0,2010,7.3,2009-11-20,81,91,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Precious,Precious,0,2010,7.3,2009-11-20,81,91,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actress,Precious,Mo'Nique,1,2010,7.3,2009-11-20,81.0,91.0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1967.0,43.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,Director,Precious,Lee Daniels,0,2010,7.3,2009-11-20,81,91,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Precious,Precious,0,2010,7.3,2009-11-20,81,91,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actor,Inglourious Basterds,Christoph Waltz,1,2010,8.3,2009-08-21,87.0,89.0,8,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1956.0,54.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Director,Inglourious Basterds,Quentin Tarantino,0,2010,8.3,2009-08-21,87,89,8,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,R,0,0,0,1,0,1,0,0,1,Picture,Inglourious Basterds,Inglourious Basterds,0,2010,8.3,2009-08-21,87,89,8,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1
Actor,True Grit,Jeff Bridges,0,2011,7.4,1969-06-21,83.0,90.0,11,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,5,1,1,1,1,1949.0,62.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,Director,True Grit,Joel Coen,0,2011,7.4,1969-06-21,83,90,11,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,M,0,1,0,0,0,1,0,0,1,Picture,True Grit,True Grit,0,2011,7.4,1969-06-21,83,90,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Supporting Actress,True Grit,Hailee Steinfeld,0,2011,7.4,1969-06-21,83.0,90.0,11,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1996.0,15.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,Director,True Grit,Joel Coen,0,2011,7.4,1969-06-21,83,90,11,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,M,0,1,0,0,0,1,0,0,1,Picture,True Grit,True Grit,0,2011,7.4,1969-06-21,83,90,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,M,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1
Actor,The King's Speech,Colin Firth,1,2011,8.0,2010-12-25,92.0,95.0,12,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,1,0,1,0,1,1960.0,51.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,Director,The King's Speech,Tom Hooper,1,2011,8.0,2010-12-25,92,95,12,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,The King's Speech,The King's Speech,1,2011,8.0,2010-12-25,92,95,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Supporting Actor,The King's Speech,Geoffrey Rush,0,2011,8.0,2010-12-25,92.0,95.0,12,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0,3,1,1,1,1,1951.0,60.0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,Director,The King's Speech,Tom Hooper,1,2011,8.0,2010-12-25,92,95,12,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,The King's Speech,The King's Speech,1,2011,8.0,2010-12-25,92,95,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Supporting Actress,The King's Speech,Helena Bonham Carter,0,2011,8.0,2010-12-25,92.0,95.0,12,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1,0,1,0,1,0,1,1966.0,45.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,Director,The King's Speech,Tom Hooper,1,2011,8.0,2010-12-25,92,95,12,0,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,The King's Speech,The King's Speech,1,2011,8.0,2010-12-25,92,95,12,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
Actor,The Social Network,Jesse Eisenberg,0,2011,7.7,2010-10-01,86.0,96.0,8,0,0,0,1,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,1983.0,28.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,Director,The Social Network,David Fincher,0,2011,7.7,2010-10-01,86,96,8,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,Picture,The Social Network,The Social Network,0,2011,7.7,2010-10-01,86,96,8,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1
Actress,Black Swan,Natalie Portman,1,2011,8.0,2010-12-17,84.0,87.0,5,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0,0,1,0,1,0,1,1981.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,Director,Black Swan,Darren Aronofsky,0,2011,8.0,2010-12-17,84,87,5,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,Picture,Black Swan,Black Swan,0,2011,8.0,2010-12-17,84,87,5,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actor,The Fighter,Christian Bale,1,2011,7.9,2010-12-17,89.0,90.0,7,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1974.0,37.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,Director,The Fighter,David O. Russell,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,Picture,The Fighter,The Fighter,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actress,The Fighter,Melissa Leo,1,2011,7.9,2010-12-17,89.0,90.0,7,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1,1,1,0,1,0,1,1960.0,51.0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,Director,The Fighter,David O. Russell,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,Picture,The Fighter,The Fighter,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Supporting Actress,The Fighter,Amy Adams,0,2011,7.9,2010-12-17,89.0,90.0,7,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1,0,2,0,1,0,1,1974.0,37.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,Director,The Fighter,David O. Russell,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,R,0,0,0,1,0,1,0,1,0,Picture,The Fighter,The Fighter,0,2011,7.9,2010-12-17,89,90,7,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,R,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
Actor,The Artist,Jean Dujardin,1,2012,7.9,2012-01-20,87.0,96.0,10,1,0,0,0,1,1,1.0,1.0,0.0,0.0,0,0,0,0,0,0,1,1972.0,40.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,Director,The Artist,Michel Hazanavicius,1,2012,7.9,2012-01-20,87,96,10,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,Picture,The Artist,The Artist,1,2012,7.9,2012-01-20,87,96,10,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
Supporting Actress,The Artist,Brnice Bejo,0,2012,7.9,2012-01-20,87.0,96.0,10,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,Director,The Artist,Michel Hazanavicius,1,2012,7.9,2012-01-20,87,96,10,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,Picture,The Artist,The Artist,1,2012,7.9,2012-01-20,87,96,10,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,PG-13,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1
